issf_core_id,attribute__attribute_label,value,attribute_value__value_label,country,region
2137,Main SSF vessel type(s):,,Fibreglass,South Africa,Africa
2995,Main SSF vessel type(s):,,Fibreglass,Turkey,Europe
3179,Main SSF vessel type(s):,,Fibreglass,Spain,Europe
3634,Main SSF vessel type(s):,,Fibreglass,Nigeria,Africa
2305,Main SSF vessel type(s):,,Fibreglass,Nepal,Asia and Oceania
3185,Main SSF vessel type(s):,,Fibreglass,Spain,Europe
3630,Main SSF vessel type(s):,,Fibreglass,Tanzania,Africa
2572,Main SSF vessel type(s):,,Fibreglass,Spain,Europe
3640,Main SSF vessel type(s):,,Fibreglass,Zimbabwe,Africa
3172,Main SSF vessel type(s):,,Fibreglass,Spain,Europe
2511,Main SSF vessel type(s):,,Fibreglass,Canada,North America and Canada
3184,Main SSF vessel type(s):,,Fibreglass,Mexico,Latin America and the Caribbean
2354,Main SSF vessel type(s):,,Fibreglass,Greenland,Europe
3577,Main SSF vessel type(s):,,Fibreglass,South Africa,Africa
3181,Main SSF vessel type(s):,,Fibreglass,Spain,Europe
3567,Main SSF vessel type(s):,,Fibreglass,Nigeria,Africa
2480,Main SSF vessel type(s):,,Fibreglass,El Salvador,Latin America and the Caribbean
2741,Main SSF vessel type(s):,,Fibreglass,Zimbabwe,Africa
2289,Main SSF vessel type(s):,,Fibreglass,Ecuador,Latin America and the Caribbean
2230,Main SSF vessel type(s):,,Fibreglass,India,Asia and Oceania
2675,Main SSF vessel type(s):,,Fibreglass,Australia,Asia and Oceania
3277,Main SSF vessel type(s):,,Fibreglass,Canada,North America and Canada
3432,Main SSF vessel type(s):,,Fibreglass,Jamaica,Latin America and the Caribbean
3218,Main SSF vessel type(s):,,Fibreglass,Eritrea,Africa
2544,Main SSF vessel type(s):,,Fibreglass,Canada,North America and Canada
2551,Main SSF vessel type(s):,,Fibreglass,France,Europe
3633,Main SSF vessel type(s):,,Fibreglass,South Africa,Africa
3265,Main SSF vessel type(s):,,Fibreglass,Canada,North America and Canada
2425,Main SSF vessel type(s):,,Fibreglass,United States of America,North America and Canada
3161,Main SSF vessel type(s):,,Fibreglass,Mozambique,Africa
3627,Main SSF vessel type(s):,,Fibreglass,Egypt,Africa
2680,Main SSF vessel type(s):,,Fibreglass,Greece,Europe
2543,Main SSF vessel type(s):,,Fibreglass,Indonesia,Asia and Oceania
2537,Main SSF vessel type(s):,,Fibreglass,Indonesia,Asia and Oceania
2327,Main SSF vessel type(s):,,Fibreglass,India,Asia and Oceania
2134,Main SSF vessel type(s):,,Fibreglass,Brazil,Latin America and the Caribbean
3674,Main SSF vessel type(s):,,Fibreglass,Mexico,Latin America and the Caribbean
3249,Main SSF vessel type(s):,,Fibreglass,Mexico,Latin America and the Caribbean
3693,Main SSF vessel type(s):,,Fibreglass,Japan,Asia and Oceania
2371,Main SSF vessel type(s):,,Fibreglass,Mexico,Latin America and the Caribbean
2321,Main SSF vessel type(s):,,Fibreglass,Colombia,Latin America and the Caribbean
2208,Main SSF vessel type(s):,,Fibreglass,Ecuador,Latin America and the Caribbean
3643,Main SSF vessel type(s):,,Fibreglass,South Africa,Africa
2400,Main SSF vessel type(s):,,Fibreglass,Oman,Asia and Oceania
3642,Main SSF vessel type(s):,,Fibreglass,Kenya,Africa
2676,Main SSF vessel type(s):,,Fibreglass,United States of America,North America and Canada
3266,Main SSF vessel type(s):,,Fibreglass,Canada,North America and Canada
2370,Main SSF vessel type(s):,,Fibreglass,Maldives,Asia and Oceania
3186,Main SSF vessel type(s):,,Fibreglass,Uruguay,Latin America and the Caribbean
2437,Main SSF vessel type(s):,,Fibreglass,Sri Lanka,Asia and Oceania
3272,Main SSF vessel type(s):,,Fibreglass,Canada,North America and Canada
3787,Main SSF vessel type(s):,,Fibreglass,Iran,Asia and Oceania
3233,Main SSF vessel type(s):,,Fibreglass,Canada,North America and Canada
3190,Main SSF vessel type(s):,,Fibreglass,Mexico,Latin America and the Caribbean
3278,Main SSF vessel type(s):,,Fibreglass,Iceland,Europe
2477,Main SSF vessel type(s):,,Fibreglass,Colombia,Latin America and the Caribbean
3563,Main SSF vessel type(s):,,Fibreglass,Nigeria,Africa
2514,Main SSF vessel type(s):,,Row boat,Tanzania,Africa
2533,Main SSF vessel type(s):,,Row boat,Brazil,Latin America and the Caribbean
2477,Main SSF vessel type(s):,,Row boat,Colombia,Latin America and the Caribbean
2409,Main SSF vessel type(s):,,Row boat,Argentina,Latin America and the Caribbean
3642,Main SSF vessel type(s):,,Row boat,Kenya,Africa
3219,Main SSF vessel type(s):,,Row boat,Philippines,Asia and Oceania
3201,Main SSF vessel type(s):,,Row boat,Cambodia,Asia and Oceania
2532,Main SSF vessel type(s):,,Row boat,Brazil,Latin America and the Caribbean
3652,Main SSF vessel type(s):,,Row boat,Philippines,Asia and Oceania
2427,Main SSF vessel type(s):,,Row boat,Nigeria,Africa
3644,Main SSF vessel type(s):,,Row boat,Nigeria,Africa
3338,Main SSF vessel type(s):,,Row boat,Lao PDR,Asia and Oceania
2541,Main SSF vessel type(s):,,Row boat,Indonesia,Asia and Oceania
3339,Main SSF vessel type(s):,,Row boat,Lao PDR,Asia and Oceania
3577,Main SSF vessel type(s):,,Row boat,South Africa,Africa
3653,Main SSF vessel type(s):,,Row boat,Philippines,Asia and Oceania
3640,Main SSF vessel type(s):,,Row boat,Zimbabwe,Africa
3406,Main SSF vessel type(s):,,Row boat,United States of America,North America and Canada
2518,Main SSF vessel type(s):,,Row boat,Brazil,Latin America and the Caribbean
3404,Main SSF vessel type(s):,,Row boat,United States of America,North America and Canada
2741,Main SSF vessel type(s):,,Row boat,Zimbabwe,Africa
2544,Main SSF vessel type(s):,,Row boat,Canada,North America and Canada
3667,Main SSF vessel type(s):,,Row boat,Philippines,Asia and Oceania
2531,Main SSF vessel type(s):,,Row boat,Brazil,Latin America and the Caribbean
3340,Main SSF vessel type(s):,,Row boat,Lao PDR,Asia and Oceania
3320,Main SSF vessel type(s):,,Row boat,Lao PDR,Asia and Oceania
3644,Main SSF vessel type(s):,,Sail boat,Nigeria,Africa
2544,Main SSF vessel type(s):,,Sail boat,Canada,North America and Canada
3458,Main SSF vessel type(s):,,Sail boat,Kiribati,Asia and Oceania
2479,Main SSF vessel type(s):,,Sail boat,Brazil,Latin America and the Caribbean
3641,Main SSF vessel type(s):,,Sail boat,South Africa,Africa
2520,Main SSF vessel type(s):,,Sail boat,Brazil,Latin America and the Caribbean
3590,Main SSF vessel type(s):,,Sail boat,Mauritania,Africa
2343,Main SSF vessel type(s):,,Sail boat,Tanzania,Africa
3567,Main SSF vessel type(s):,,Sail boat,Nigeria,Africa
2477,Main SSF vessel type(s):,,Sail boat,Colombia,Latin America and the Caribbean
2514,Main SSF vessel type(s):,,Sail boat,Tanzania,Africa
2546,Main SSF vessel type(s):,,Sail boat,Indonesia,Asia and Oceania
3642,Main SSF vessel type(s):,,Sail boat,Kenya,Africa
3573,Main SSF vessel type(s):,,Sail boat,Tanzania,Africa
3565,Main SSF vessel type(s):,,Sail boat,Nigeria,Africa
3809,Main SSF vessel type(s):,,Sail boat,Italy,Europe
3630,Main SSF vessel type(s):,,Sail boat,Tanzania,Africa
3455,Main SSF vessel type(s):,,Sail boat,Peru,Latin America and the Caribbean
3695,Main SSF vessel type(s):,,Sail boat,Bangladesh,Asia and Oceania
3634,Main SSF vessel type(s):,,Sail boat,Nigeria,Africa
3640,Main SSF vessel type(s):,,Sail boat,Zimbabwe,Africa
3219,Main SSF vessel type(s):,,Sail boat,Philippines,Asia and Oceania
3639,Main SSF vessel type(s):,,Sail boat,Madagascar,Africa
2208,Main SSF vessel type(s):,,Sail boat,Ecuador,Latin America and the Caribbean
3389,Main SSF vessel type(s):,,Decked (usually with inboard engine),Finland,Europe
2539,Main SSF vessel type(s):,,Decked (usually with inboard engine),Brazil,Latin America and the Caribbean
3643,Main SSF vessel type(s):,,Decked (usually with inboard engine),South Africa,Africa
3267,Main SSF vessel type(s):,,Decked (usually with inboard engine),Canada,North America and Canada
3191,Main SSF vessel type(s):,,Decked (usually with inboard engine),France,Europe
3202,Main SSF vessel type(s):,,Decked (usually with inboard engine),Greece,Europe
2278,Main SSF vessel type(s):,,Decked (usually with inboard engine),Canada,North America and Canada
3390,Main SSF vessel type(s):,,Decked (usually with inboard engine),Italy,Europe
2408,Main SSF vessel type(s):,,Decked (usually with inboard engine),Brazil,Latin America and the Caribbean
3439,Main SSF vessel type(s):,,Decked (usually with inboard engine),Panama,Latin America and the Caribbean
3204,Main SSF vessel type(s):,,Decked (usually with inboard engine),Greece,Europe
2544,Main SSF vessel type(s):,,Decked (usually with inboard engine),Canada,North America and Canada
3388,Main SSF vessel type(s):,,Decked (usually with inboard engine),Slovenia,Europe
2539,Main SSF vessel type(s):,,Decked (usually with inboard engine),Brazil,Latin America and the Caribbean
2288,Main SSF vessel type(s):,,Decked (usually with inboard engine),Brazil,Latin America and the Caribbean
2531,Main SSF vessel type(s):,,Decked (usually with inboard engine),Brazil,Latin America and the Caribbean
2230,Main SSF vessel type(s):,,Decked (usually with inboard engine),India,Asia and Oceania
3277,Main SSF vessel type(s):,,Decked (usually with inboard engine),Canada,North America and Canada
3387,Main SSF vessel type(s):,,Decked (usually with inboard engine),Netherlands,Europe
2370,Main SSF vessel type(s):,,Decked (usually with inboard engine),Maldives,Asia and Oceania
2417,Main SSF vessel type(s):,,Decked (usually with inboard engine),Iceland,Europe
2476,Main SSF vessel type(s):,,Decked (usually with inboard engine),Canada,North America and Canada
3432,Main SSF vessel type(s):,,Decked (usually with inboard engine),Jamaica,Latin America and the Caribbean
3275,Main SSF vessel type(s):,,Decked (usually with inboard engine),Canada,North America and Canada
3235,Main SSF vessel type(s):,,Decked (usually with inboard engine),Turks and Caicos Is.,Latin America and the Caribbean
2680,Main SSF vessel type(s):,,Decked (usually with inboard engine),Greece,Europe
3161,Main SSF vessel type(s):,,Decked (usually with inboard engine),Mozambique,Africa
3697,Main SSF vessel type(s):,,Decked (usually with inboard engine),Zambia,Africa
2551,Main SSF vessel type(s):,,Decked (usually with inboard engine),France,Europe
3694,Main SSF vessel type(s):,,Decked (usually with inboard engine),Mexico,Latin America and the Caribbean
2675,Main SSF vessel type(s):,,Decked (usually with inboard engine),Australia,Asia and Oceania
2546,Main SSF vessel type(s):,,Decked (usually with inboard engine),Indonesia,Asia and Oceania
2677,Main SSF vessel type(s):,,Decked (usually with inboard engine),Greece,Europe
2417,Main SSF vessel type(s):,,Un-decked/open (with or without inboard engine),Iceland,Europe
2522,Main SSF vessel type(s):,,Un-decked/open (with or without inboard engine),Brazil,Latin America and the Caribbean
3639,Main SSF vessel type(s):,,Un-decked/open (with or without inboard engine),Madagascar,Africa
2141,Main SSF vessel type(s):,,Un-decked/open (with or without inboard engine),Thailand,Asia and Oceania
2549,Main SSF vessel type(s):,,Un-decked/open (with or without inboard engine),New Caledonia,Asia and Oceania
3570,Main SSF vessel type(s):,,Un-decked/open (with or without inboard engine),Malawi,Africa
2136,Main SSF vessel type(s):,,Un-decked/open (with or without inboard engine),Spain,Europe
3580,Main SSF vessel type(s):,,Un-decked/open (with or without inboard engine),Liberia,Africa
3266,Main SSF vessel type(s):,,Un-decked/open (with or without inboard engine),Canada,North America and Canada
2531,Main SSF vessel type(s):,,Un-decked/open (with or without inboard engine),Brazil,Latin America and the Caribbean
3432,Main SSF vessel type(s):,,Un-decked/open (with or without inboard engine),Jamaica,Latin America and the Caribbean
3497,Main SSF vessel type(s):,,Un-decked/open (with or without inboard engine),Indonesia,Asia and Oceania
2334,Main SSF vessel type(s):,,Un-decked/open (with or without inboard engine),Chile,Latin America and the Caribbean
3191,Main SSF vessel type(s):,,Un-decked/open (with or without inboard engine),France,Europe
2518,Main SSF vessel type(s):,,Un-decked/open (with or without inboard engine),Brazil,Latin America and the Caribbean
3653,Main SSF vessel type(s):,,Un-decked/open (with or without inboard engine),Philippines,Asia and Oceania
3230,Main SSF vessel type(s):,,Un-decked/open (with or without inboard engine),Bangladesh,Asia and Oceania
2381,Main SSF vessel type(s):,,Un-decked/open (with or without inboard engine),Malawi,Africa
3458,Main SSF vessel type(s):,,Un-decked/open (with or without inboard engine),Kiribati,Asia and Oceania
3686,Main SSF vessel type(s):,,Un-decked/open (with or without inboard engine),Canada,North America and Canada
2532,Main SSF vessel type(s):,,Un-decked/open (with or without inboard engine),Brazil,Latin America and the Caribbean
3640,Main SSF vessel type(s):,,Un-decked/open (with or without inboard engine),Zimbabwe,Africa
2408,Main SSF vessel type(s):,,Un-decked/open (with or without inboard engine),Brazil,Latin America and the Caribbean
2533,Main SSF vessel type(s):,,Un-decked/open (with or without inboard engine),Brazil,Latin America and the Caribbean
2128,Main SSF vessel type(s):,,Un-decked/open (with or without inboard engine),Thailand,Asia and Oceania
3435,Main SSF vessel type(s):,,Un-decked/open (with or without inboard engine),Canada,North America and Canada
3652,Main SSF vessel type(s):,,Un-decked/open (with or without inboard engine),Philippines,Asia and Oceania
3439,Main SSF vessel type(s):,,Un-decked/open (with or without inboard engine),Panama,Latin America and the Caribbean
3687,Main SSF vessel type(s):,,Un-decked/open (with or without inboard engine),Australia,Asia and Oceania
2278,Main SSF vessel type(s):,,Un-decked/open (with or without inboard engine),Canada,North America and Canada
2476,Main SSF vessel type(s):,,Un-decked/open (with or without inboard engine),Canada,North America and Canada
2544,Main SSF vessel type(s):,,Un-decked/open (with or without inboard engine),Canada,North America and Canada
2412,Main SSF vessel type(s):,,Un-decked/open (with or without inboard engine),Australia,Asia and Oceania
2130,Main SSF vessel type(s):,,Un-decked/open (with or without inboard engine),Greece,Europe
3695,Main SSF vessel type(s):,,Un-decked/open (with or without inboard engine),Bangladesh,Asia and Oceania
3810,Main SSF vessel type(s):,,Un-decked/open (with or without inboard engine),Russia,Europe
3247,Main SSF vessel type(s):,,Other,Brazil,Latin America and the Caribbean
3161,Main SSF vessel type(s):,,Other,Mozambique,Africa
2549,Main SSF vessel type(s):,,Other,New Caledonia,Asia and Oceania
3590,Main SSF vessel type(s):,,Other,Mauritania,Africa
2436,Main SSF vessel type(s):,,Other,Colombia,Latin America and the Caribbean
3685,Main SSF vessel type(s):,,Other,Uruguay,Latin America and the Caribbean
2408,Main SSF vessel type(s):,,Other,Brazil,Latin America and the Caribbean
2420,Main SSF vessel type(s):,,Other,Norway,Europe
2391,Main SSF vessel type(s):,,Other,Canada,North America and Canada
2381,Main SSF vessel type(s):,,Other,Malawi,Africa
2128,Main SSF vessel type(s):,,Other,Thailand,Asia and Oceania
2385,Main SSF vessel type(s):,,Other,United States of America,North America and Canada
2322,Main SSF vessel type(s):,,Other,Chile,Latin America and the Caribbean
3576,Main SSF vessel type(s):,,Other,Togo,Africa
2415,Main SSF vessel type(s):,,Other,Dem. Rep. Korea,Asia and Oceania
2322,Main SSF vessel type(s):,,Other,Chile,Latin America and the Caribbean
2342,Main SSF vessel type(s):,,Other,Cyprus,Europe
3573,Main SSF vessel type(s):,,Other,Tanzania,Africa
2675,Main SSF vessel type(s):,,Other,Australia,Asia and Oceania
2340,Main SSF vessel type(s):,,Other,Solomon Is.,Asia and Oceania
3583,Main SSF vessel type(s):,,Other,Sierra Leone,Africa
2517,Main SSF vessel type(s):,,Other,Canada,North America and Canada
3646,Main SSF vessel type(s):,,Other,Afghanistan,Asia and Oceania
2422,Main SSF vessel type(s):,,Other,Greenland,Europe
2429,Main SSF vessel type(s):,,Other,Philippines,Asia and Oceania
2433,Main SSF vessel type(s):,,Other,Canada,North America and Canada
2335,Main SSF vessel type(s):,,Other,Philippines,Asia and Oceania
2676,Main SSF vessel type(s):,,Other,United States of America,North America and Canada
2415,Main SSF vessel type(s):,,Other,Dem. Rep. Korea,Asia and Oceania
2378,Main SSF vessel type(s):,,Other,Indonesia,Asia and Oceania
2341,Main SSF vessel type(s):,,Other,Portugal,Europe
2407,Main SSF vessel type(s):,,Other,Denmark,Europe
3632,Main SSF vessel type(s):,,Other,South Africa,Africa
2430,Main SSF vessel type(s):,,Other,Spain,Europe
2334,Main SSF vessel type(s):,,Other,Chile,Latin America and the Caribbean
2404,Main SSF vessel type(s):,,Other,Thailand,Asia and Oceania
2391,Main SSF vessel type(s):,,Other,Canada,North America and Canada
2341,Main SSF vessel type(s):,,Other,Portugal,Europe
2425,Main SSF vessel type(s):,,Other,United States of America,North America and Canada
2365,Main SSF vessel type(s):,,Other,Micronesia,Asia and Oceania
2365,Main SSF vessel type(s):,,Other,Micronesia,Asia and Oceania
2438,Main SSF vessel type(s):,,Other,Sierra Leone,Africa
3707,Main SSF vessel type(s):,,Other,Bangladesh,Asia and Oceania
3573,Main SSF vessel type(s):,,Other,Tanzania,Africa
2551,Main SSF vessel type(s):,,Other,France,Europe
2391,Main SSF vessel type(s):,,Other,Canada,North America and Canada
2142,Main SSF vessel type(s):,,Other,Thailand,Asia and Oceania
2389,Main SSF vessel type(s):,,Other,South Africa,Africa
2513,Main SSF vessel type(s):,,Other,Tanzania,Africa
3686,Main SSF vessel type(s):,,Other,Canada,North America and Canada
3268,Main SSF vessel type(s):,,Other,United States of America,North America and Canada
2324,Main SSF vessel type(s):,,,Bahamas,Latin America and the Caribbean
3821,Main SSF vessel type(s):,,,Afghanistan,Asia and Oceania
2432,Main SSF vessel type(s):,,,South Africa,Africa
2434,Main SSF vessel type(s):,,,Mexico,Latin America and the Caribbean
3822,Main SSF vessel type(s):,,,Brazil,Latin America and the Caribbean
3704,Main SSF vessel type(s):,,,Turkey,Europe
3409,Main SSF vessel type(s):,,,Belize,Latin America and the Caribbean
2169,Main SSF vessel type(s):,,,Colombia,Latin America and the Caribbean
3656,Main SSF vessel type(s):,,,Philippines,Asia and Oceania
3345,Main SSF vessel type(s):,,,Lao PDR,Asia and Oceania
2287,Main SSF vessel type(s):,,,Mexico,Latin America and the Caribbean
3662,Main SSF vessel type(s):,,,Philippines,Asia and Oceania
2419,Main SSF vessel type(s):,,,Ireland,Europe
2132,Main SSF vessel type(s):,,,Peru,Latin America and the Caribbean
3300,Main SSF vessel type(s):,,,Comoros,Africa
3657,Main SSF vessel type(s):,,,Philippines,Asia and Oceania
3703,Main SSF vessel type(s):,,,Turkey,Europe
2431,Main SSF vessel type(s):,,,Thailand,Asia and Oceania
2495,Main SSF vessel type(s):,,,Belgium,Europe
2135,Main SSF vessel type(s):,,,Thailand,Asia and Oceania
2390,Main SSF vessel type(s):,,,Japan,Asia and Oceania
2424,Main SSF vessel type(s):,,,Colombia,Latin America and the Caribbean
2240,Main SSF vessel type(s):,,,Ghana,Africa
3405,Main SSF vessel type(s):,,,United States of America,North America and Canada
2360,Main SSF vessel type(s):,,,Brazil,Latin America and the Caribbean
3689,Main SSF vessel type(s):,,,Solomon Is.,Asia and Oceania
2129,Main SSF vessel type(s):,,,India,Asia and Oceania
3812,Main SSF vessel type(s):,,,Turkey,Europe
2405,Main SSF vessel type(s):,,,Guinea-Bissau,Africa
3579,Main SSF vessel type(s):,,,Ghana,Africa
2241,Main SSF vessel type(s):,,,Ghana,Africa
2403,Main SSF vessel type(s):,,,Guatemala,Latin America and the Caribbean
3819,Main SSF vessel type(s):,,,Bahrain,Asia and Oceania
2382,Main SSF vessel type(s):,,,Tanzania,Africa
3661,Main SSF vessel type(s):,,,Philippines,Asia and Oceania
2380,Main SSF vessel type(s):,,,India,Asia and Oceania
2159,Main SSF vessel type(s):,,,New Caledonia,Asia and Oceania
3706,Main SSF vessel type(s):,,,Zambia,Africa
3402,Main SSF vessel type(s):,,,Northern Mariana Islands,Asia and Oceania
3638,Main SSF vessel type(s):,,,Ecuador,Latin America and the Caribbean
2143,Main SSF vessel type(s):,,,Canada,North America and Canada
2392,Main SSF vessel type(s):,,,United States of America,North America and Canada
2399,Main SSF vessel type(s):,,,Mexico,Latin America and the Caribbean
2223,Main SSF vessel type(s):,,,Thailand,Asia and Oceania
3696,Main SSF vessel type(s):,,,Ghana,Africa
3299,Main SSF vessel type(s):,,,Bolivia,Latin America and the Caribbean
3698,Main SSF vessel type(s):,,,Canada,North America and Canada
2239,Main SSF vessel type(s):,,,Ghana,Africa
